id,ehull
mp-675701,0.011
mp-675724,0.597
mp-675748,0.012
mp-675756,0.705
mp-675757,0.633
mp-675778,0.031
mp-675779,0.0
mp-675784,0.287
mp-675798,0.0
mp-675800,0.028
mp-675801,0.0
mp-675818,0.013
mp-675821,0.12
mp-675831,0.048
mp-675835,0.098
mp-675857,0.0
mp-675879,0.064
mp-675881,0.112
mp-675892,0.112
mp-675896,0.161
mp-675902,0.01
mp-675918,0.026
mp-675926,0.043
mp-675930,0.019
mp-675944,0.104
mp-675953,0.011
mp-675976,1.493
mp-675977,0.046
mp-675978,0.106
mp-675989,0.0
mp-676002,0.045
mp-676020,0.034
mp-676038,0.008
mp-676049,0.074
mp-676103,0.554
mp-676121,0.062
mp-676154,0.009
mp-676168,0.041
mp-676240,0.522
mp-676250,0.0
mp-676261,0.247
mp-676274,0.0
mp-676275,0.048
mp-676278,0.175
mp-676290,0.265
mp-676305,0.0
mp-676315,0.0
mp-676317,0.19
mp-676319,0.142
mp-676324,0.029
mp-676325,0.126
mp-676329,0.0
mp-676338,0.021
mp-676348,0.056
mp-676360,0.012
mp-676361,0.0
mp-676362,0.065
mp-6763,0.002
mp-676400,0.112
mp-676410,0.013
mp-676422,0.31
mp-676448,0.0
mp-676464,0.0
mp-676483,0.002
mp-676524,0.008
mp-676527,0.007
mp-676540,0.01
mp-676555,0.075
mp-676556,0.124
mp-676561,0.066
mp-676572,0.042
mp-676605,0.039
mp-676611,0.17
mp-676643,0.054
mp-676646,0.099
mp-676673,0.376
mp-676684,0.078
mp-676693,0.753
mp-6766,0.0
mp-676723,0.108
mp-676725,0.22
mp-676778,0.145
mp-676779,0.158
mp-676799,0.037
mp-676804,0.13
mp-676820,0.104
mp-676851,0.011
mp-676855,0.078
mp-676861,0.0
mp-676865,0.451
mp-676867,0.205
mp-676,0.0
mp-677028,0.154
mp-677041,0.602
mp-677065,0.279
mp-677072,0.064
mp-677073,0.37
mp-677074,0.408
mp-677094,0.042
mp-677103,0.002
mp-677105,0.005
mp-677162,0.094
mp-677164,0.0
mp-677178,0.063
mp-677192,0.0
mp-677193,0.004
mp-677241,0.015
mp-677242,0.014
mp-677248,0.0
mp-677291,0.065
mp-677323,0.038
mp-677335,0.0
mp-677378,0.039
mp-677422,0.013
mp-677509,0.04
mp-677526,0.014
mp-677611,0.0
mp-677732,0.159
mp-677780,0.176
mp-6781,0.15
mp-6782,0.012
mp-679406,0.08
mp-6798,0.0
mp-6799,0.0
mp-680092,0.002
mp-680111,0.002
mp-6802,0.127
mp-680579,0.151
mp-680676,0.0
mp-680679,0.002
mp-680731,0.031
mp-6809,0.008
mp-6810,0.006
mp-6814,0.732
mp-682067,0.009
mp-6822,0.02
mp-682,0.0
mp-683947,0.137
mp-6841,0.0
mp-684580,0.001
mp-684589,0.15
mp-684609,0.054
mp-684617,0.117
mp-684652,0.223
mp-684653,0.132
mp-684668,0.067
mp-684670,0.293
mp-684690,0.034
mp-684704,0.084
mp-684721,0.059
mp-684736,0.503
mp-684743,0.331
mp-684745,0.018
mp-684804,0.542
mp-684816,0.089
mp-684904,0.04
mp-684919,0.064
mp-684950,0.917
mp-684956,0.134
mp-684969,0.004
mp-684990,0.195
mp-684,0.0
mp-685022,0.058
mp-685069,0.0
mp-685097,0.029
mp-685136,0.071
mp-685145,0.006
mp-685146,0.009
mp-685150,0.003
mp-685157,0.217
mp-6853,0.0
mp-6855,0.207
mp-6858,0.132
mp-685928,0.0
mp-685935,0.097
mp-685943,0.021
mp-685969,0.022
mp-686677,0.005
mp-686701,0.249
mp-686765,0.142
mp-6867,0.0
mp-6870,0.0
mp-6873,0.029
mp-689925,0.0
mp-690540,0.1
mp-690541,0.127
mp-690542,0.0
mp-690560,0.0
mp-690653,0.085
mp-690674,0.0
mp-690684,0.006
mp-690687,0.0
mp-690702,0.0
mp-690733,0.0
mp-690785,0.0
mp-690794,0.0
mp-690799,0.0
mp-690,0.004
mp-691074,0.145
mp-6913,0.087
mp-691,0.0
mp-6920,0.002
mp-6922,0.013
mp-6929,0.0
mp-6930,0.01
mp-6941,0.042
mp-6942,0.0
mp-6945,0.003
mp-6947,0.196
mp-694891,0.05
mp-6948,0.015
mp-694911,0.007
mp-6949,0.0
mp-695043,0.0
mp-695170,0.006
mp-6951,0.0
mp-6952,0.0
mp-695325,0.018
mp-695365,0.046
mp-695383,0.036
mp-695817,0.864
mp-695829,0.001
mp-695836,0.765
mp-695850,0.002
mp-696066,0.744
mp-6960,0.0
mp-696195,0.018
mp-696217,0.005
mp-696231,0.114
mp-696275,0.007
mp-696283,0.33
mp-696288,0.006
mp-696291,0.005
mp-696298,0.604
mp-696308,0.294
mp-696329,0.0
mp-696347,0.008
mp-696353,0.456
mp-696396,0.0
mp-696497,0.0
mp-6964,0.0
mp-696512,0.014
mp-696590,0.017
mp-696597,0.02
mp-696649,0.008
mp-696666,0.455
mp-696701,0.002
mp-696736,0.0
mp-696740,1.873
mp-696746,0.071
mp-696752,0.005
mp-696804,0.0
mp-696805,0.0
mp-696806,0.01
mp-696842,0.026
mp-696845,0.015
mp-696853,0.003
mp-696878,0.0
mp-696946,0.0
mp-696949,0.004
mp-696965,0.0
mp-696969,0.0
mp-696983,0.0
mp-696986,0.042
mp-697030,0.0
mp-697033,0.001
mp-697038,0.0
mp-697044,0.0
mp-697047,0.0
mp-697085,0.064
mp-697087,0.532
mp-697096,0.0
mp-697111,0.0
mp-697114,0.311
mp-697120,0.048
mp-697127,0.061
mp-697133,0.0
mp-697135,0.046
mp-697136,0.01
mp-697139,0.0
mp-697144,0.0
mp-697146,0.013
mp-697168,0.0
mp-697181,0.0
mp-697236,0.002
mp-697263,0.001
mp-6972,0.001
mp-697331,0.0
mp-6973,0.0
mp-697451,0.018
mp-697540,0.0
mp-697556,0.168
mp-697575,0.0
mp-697676,0.001
mp-6977,0.029
mp-697853,0.104
mp-697873,0.204
mp-6978,0.0
mp-697921,0.0
mp-697,0.101
mp-698018,0.092
mp-6980,0.0
mp-6983,0.0
mp-698454,0.115
mp-6984,0.0
mp-6987,0.0
mp-6989,0.0
mp-699136,0.001
mp-699173,0.0
mp-699208,0.495
mp-6997,0.016
mp-6999,0.0
mp-7000,0.011
mp-7008,0.016
mp-700,0.0
mp-7012,0.0
mp-7013,0.0
mp-7017,0.015
mp-7025,0.008
mp-7027,0.0
mp-7028,0.0
mp-7029,0.003
mp-703260,0.054
mp-703295,0.0
mp-703470,0.037
mp-7035,0.0
mp-7038,0.0
mp-7041,0.0
mp-7046,0.0
mp-704731,0.031
mp-7048,0.009
mp-7049,0.0
mp-7050,0.0
mp-705411,0.004
mp-705676,0.481
mp-7061,0.0
mp-706271,0.022
mp-7064,0.0
mp-706504,0.05
mp-706531,0.003
mp-706543,0.052
mp-706585,0.081
mp-7067,0.0
mp-706912,0.042
mp-706983,0.049
mp-706,0.0
mp-707027,0.001
mp-707060,0.0
mp-707135,0.033
mp-707138,0.0
mp-707190,0.005
mp-7073,0.006
mp-707440,0.003
mp-707443,0.0
mp-7074,0.0
mp-7077,0.0
mp-7079,0.003
mp-7084,0.0
mp-7087,0.012
mp-7089,0.0
mp-7090,0.0
mp-7094,0.0
mp-7104,0.0
mp-7117,0.0
mp-7118,0.0
mp-7123,0.0
mp-7128,0.0
mp-7129,0.0
mp-7137,0.0
mp-7139,1.665
mp-713,0.0
mp-7140,0.004
mp-7148,0.0
mp-714931,0.487
mp-7152,0.0
mp-715474,0.06
mp-715566,0.057
mp-715574,0.059
mp-7155,0.0
mp-715923,0.002
mp-7173,0.0
mp-717,0.026
mp-7181,0.0
mp-7188,0.0
mp-7191,0.0
mp-7193,0.0
mp-7198,0.0
mp-7199,0.0
mp-7204,0.01
mp-7206,0.0
mp-720710,0.086
mp-720921,0.0
mp-720,0.0
mp-721047,0.018
mp-7210,0.0
mp-7211,0.0
mp-7212,0.0
mp-7219,0.0
mp-7220,0.068
mp-722189,0.069
mp-722278,0.0
mp-7223,0.006
mp-722455,0.006
mp-722516,0.002
mp-722979,0.0
mp-7232,0.0
mp-723483,0.601
mp-7238,0.008
mp-7257,0.001
mp-7258,0.0
mp-7260,0.017
mp-7275,0.013
mp-7277,0.0
mp-7280,0.0
mp-7288,0.0
mp-7290,0.0
mp-7297,0.0
mp-730154,0.0
mp-7305,0.002
mp-730,0.0
mp-7310,0.0
mp-7323,0.0
mp-7331,0.0
mp-7332,0.0
mp-733604,0.0
mp-7337,0.011
mp-733858,0.015
mp-733929,0.049
mp-7339,0.022
mp-733,0.0
mp-7352,0.0
mp-736,0.0
mp-7372,0.019
mp-7373,0.016
mp-7374,0.0
mp-7380,0.003
mp-7385,0.003
mp-7386,0.0
mp-7387,0.0
mp-7388,0.0
mp-7392,0.0
mp-7394,0.0
mp-7404,0.0
mp-7405,0.0
mp-741,0.139
mp-7420,0.0
mp-7421,0.0
mp-7427,0.0
mp-7430,0.0
mp-7433,0.0
mp-7434,0.009
mp-7435,0.0
mp-743614,0.043
mp-7436,0.0
mp-7437,0.0
mp-743839,0.085
mp-7438,0.0
mp-7439,0.0
mp-743,0.0
mp-744081,0.256
mp-7440,0.0
mp-7441,0.0
mp-744322,0.165
mp-744639,0.015
mp-744674,0.033
mp-7446,0.0
mp-7447,0.0
mp-7449,0.0
mp-745180,0.028
mp-7456,0.0
mp-7457,0.0
mp-7461,0.0
mp-7462,0.016
mp-7467,0.0
mp-7469,0.0
mp-7470,0.0
mp-7472,0.0
mp-7476,0.0
mp-7477,0.0
mp-7478,0.0
mp-7480,0.0
mp-7482,0.0
mp-7483,0.0
mp-7487,0.132
mp-7494,0.0
mp-7499,0.0
mp-749,0.0
mp-7500,0.0
mp-7502,0.008
mp-7505,0.0
mp-752393,0.078
mp-752396,0.025
mp-752397,0.024
mp-752402,0.078
mp-752408,0.049
mp-752411,0.021
mp-752413,0.004
mp-752415,0.062
mp-752422,0.061
mp-752423,0.01
mp-752426,0.062
mp-752429,0.079
mp-752435,0.088
mp-752437,0.03
mp-752442,0.005
mp-752446,0.021
mp-752451,0.05
mp-752460,0.012
mp-752463,0.062
mp-752467,0.0
mp-752484,0.0
mp-752498,0.03
mp-752501,0.041
mp-752508,0.0
mp-752514,0.026
mp-752537,0.046
mp-752549,0.031
mp-752558,0.054
mp-752561,0.009
mp-752578,0.078
mp-752580,0.012
mp-752582,0.029
mp-752602,0.0
mp-752605,0.051
mp-752611,0.022
mp-752631,0.018
mp-752636,0.089
mp-752637,0.032
mp-752638,0.043
mp-752639,0.102
mp-752641,0.06
mp-752648,0.035
mp-752658,0.0
mp-752674,0.041
mp-752676,0.0
mp-752684,0.042
mp-752685,0.027
mp-752691,0.008
mp-752692,0.0
mp-752704,0.045
mp-752713,0.0
mp-752724,0.082
mp-752725,0.1
mp-752728,0.004
mp-752733,0.077
mp-752753,0.018
mp-752754,0.107
mp-752755,0.052
mp-752758,0.09
mp-752767,0.024
mp-752768,0.036
mp-752773,0.107
mp-752776,0.079
mp-752787,0.021
mp-752793,0.102
mp-752824,0.029
mp-752826,0.079
mp-752827,0.041
mp-752833,0.09
mp-752849,0.0
mp-752851,0.014
mp-752854,0.087
mp-752863,0.009
mp-752882,0.051
mp-752895,0.1
mp-752907,0.004
mp-752910,0.037
mp-752912,0.082
mp-752917,0.019
mp-752922,0.003
mp-752927,0.04
mp-752930,0.085
mp-752934,0.085
mp-752949,0.034
mp-752955,0.0
mp-752960,0.062
mp-752971,0.065
mp-752972,0.0
mp-752988,0.076
mp-752989,0.008
mp-752990,0.0
mp-753000,0.018
mp-753001,0.075
mp-753009,0.103
mp-753012,0.048
mp-753014,0.005
mp-753022,0.108
mp-753030,0.02
mp-753048,0.045
mp-753054,0.039
mp-753055,0.064
mp-753056,0.089
mp-753098,0.006
mp-753120,0.011
mp-753152,0.109
mp-753160,0.023
mp-753163,0.07
mp-753164,0.051
mp-753173,0.0
mp-753179,0.105
mp-753183,0.036
mp-753192,0.0
mp-753195,0.034
mp-753197,0.035
mp-7531,0.013
mp-753203,0.007
mp-753212,0.057
mp-753226,0.001
mp-753233,0.069
mp-753257,0.0
mp-753265,0.032
mp-753277,0.051
mp-753287,0.0
mp-753288,0.091
mp-753299,0.095
mp-753304,0.012
mp-753309,0.012
mp-753315,0.033
mp-753316,0.065
mp-753318,0.06
mp-753345,0.062
mp-753353,0.0
mp-753360,0.041
mp-753371,0.049
mp-753378,0.033
mp-753401,0.0
mp-753413,0.005
mp-753414,0.0
mp-753418,0.032
mp-753425,0.047
mp-753430,0.078
mp-753449,0.009
mp-753459,0.028
mp-753478,0.019
mp-753486,0.051
mp-753488,0.102
mp-7534,0.0
mp-753506,0.066
mp-753508,0.056
mp-753515,0.062
mp-753525,0.025
mp-753532,0.028
mp-753533,0.095
mp-753539,0.071
mp-753541,0.044
mp-753544,0.055
mp-753546,0.0
mp-753548,0.031
mp-753567,0.027
mp-753571,0.0
mp-753573,0.025
mp-753594,0.0
mp-753599,0.044
mp-7535,0.025
mp-753600,0.07
mp-753605,0.024
mp-753610,0.078
mp-753611,0.006
mp-753619,0.054
mp-753623,0.077
mp-753626,0.104
mp-753628,0.022
mp-753649,0.054
mp-753654,0.091
mp-753656,0.098
mp-753662,0.008
mp-753663,0.057
mp-753670,0.0
mp-753671,0.0
mp-753673,0.082
mp-753677,0.049
mp-753683,0.045
mp-753690,0.0
mp-753691,0.079
mp-753694,0.048
mp-753696,0.096
mp-753699,0.082
mp-753704,0.057
mp-753709,0.069
mp-753711,0.076
mp-753712,0.0
mp-753714,0.076
mp-753719,0.032
mp-753720,0.025
mp-753727,0.067
mp-753731,0.04
mp-753737,0.042
mp-753740,0.103
mp-753741,0.069
mp-753746,0.0
mp-753747,0.0
mp-753748,0.056
mp-753751,0.107
mp-753755,0.035
mp-753774,0.0
mp-753775,0.097
mp-753783,0.054
mp-753785,0.034
mp-753793,0.049
mp-753798,0.0
mp-753799,0.009
mp-753800,0.011
mp-753801,0.067
mp-753802,0.0
mp-753803,0.093
mp-753806,0.048
mp-753809,0.028
mp-753813,0.013
mp-753815,0.039
mp-753826,0.026
mp-753830,0.135
mp-753845,0.037
mp-753846,0.022
mp-753852,0.056
mp-753854,0.0
mp-753858,0.053
mp-753863,0.072
mp-753864,0.027
mp-753868,0.066
mp-753891,0.044
mp-753892,0.0
mp-753903,0.081
mp-753905,0.101
mp-753912,0.085
mp-753917,0.029
mp-753920,0.0
mp-753923,0.01
mp-753942,0.098
mp-753945,0.0
mp-753946,0.003
mp-753947,0.012
mp-753955,0.078
mp-753960,0.021
mp-753979,0.049
mp-753983,0.006
mp-753990,0.073
mp-753993,0.0
mp-753995,0.089
mp-753,0.0
mp-754003,0.059
mp-754004,0.003
mp-754005,0.085
mp-754009,0.021
mp-754027,0.0
mp-754031,0.0
mp-754038,0.064
mp-754043,0.026
mp-754047,0.025
mp-754055,0.001
mp-754060,0.012
mp-754065,0.0
mp-754071,0.087
mp-754073,0.04
mp-754098,0.111
mp-754103,0.073
mp-754107,0.044
mp-754109,0.016
mp-754110,0.0
mp-754113,0.035
mp-754114,0.031
mp-754117,0.019
mp-754118,0.0
mp-754128,0.0
mp-754134,0.039
mp-754138,0.0
mp-754140,0.012
mp-754143,0.054
mp-754144,0.076
mp-754145,0.066
mp-754146,0.021
mp-754152,0.048
mp-754154,0.0
mp-754157,0.035
mp-754158,0.0
mp-754164,0.013
mp-754165,0.018
mp-754171,0.064
mp-754184,0.086
mp-754196,0.039
mp-754199,0.042
mp-754202,0.071
mp-754203,0.06
mp-754206,0.0
mp-754212,0.014
mp-754217,0.0
mp-754218,0.043
mp-754224,0.02
mp-754225,0.0
mp-754226,0.073
mp-754236,0.122
mp-754237,0.0
mp-754240,0.076
mp-754246,0.0
mp-754249,0.021
mp-754250,0.007
mp-754262,0.027
mp-754266,0.043
mp-754269,0.01
mp-754272,0.024
mp-754282,0.09
mp-754283,0.017
mp-754300,0.05
mp-754304,0.097
mp-754308,0.09
mp-754311,0.013
mp-754323,0.03
mp-754326,0.0
mp-754329,0.0
mp-754334,0.016
mp-754338,0.033
mp-754339,0.039
mp-754345,0.089
mp-754352,0.023
mp-754353,0.051
mp-754354,0.014
mp-754358,0.006
mp-754359,0.0
mp-754363,0.0
mp-754365,0.016
mp-754368,0.001
mp-754369,0.07
mp-754370,0.007
mp-754377,0.083
mp-754381,0.035
mp-754384,0.101
mp-754388,0.092
mp-754401,0.046
mp-754403,0.015
mp-754408,0.056
mp-754409,0.027
mp-754410,0.05
mp-754414,0.026
mp-754415,0.013
mp-754429,0.06
mp-754434,0.074
mp-754435,0.082
mp-754444,0.089
mp-754445,0.087
mp-754454,0.026
mp-754455,0.086
mp-754459,0.009
mp-754466,0.036
mp-754468,0.027
mp-754469,0.071
mp-754472,0.004
mp-754475,0.045
mp-754478,0.04
mp-754495,0.057
mp-754501,0.037
mp-754505,0.013
mp-754517,0.033
mp-754519,0.02
mp-754526,0.01
mp-754531,0.076
mp-754537,0.068
mp-754540,0.001
mp-754541,0.101
mp-754550,0.022
mp-754555,0.1
mp-754572,0.05
mp-754585,0.012
mp-754594,0.0
mp-754597,0.084
mp-754598,0.0
mp-754599,0.0
mp-754604,0.0
mp-754605,0.0
mp-754610,0.081
mp-754613,0.02
mp-754614,0.007
mp-754621,0.001
mp-754624,0.065
mp-754625,0.018
mp-754628,0.091
mp-754629,0.102
mp-754630,0.071
mp-754634,0.01
mp-754636,0.052
mp-754637,0.015
mp-754661,0.081
mp-754663,0.035
mp-754668,0.038
mp-754670,0.009
mp-754672,0.032
mp-754683,0.023
mp-754693,0.038
mp-754694,0.054
mp-754701,0.028
mp-754710,0.041
mp-754711,0.05
mp-754717,0.038
mp-754718,0.086
mp-754730,0.095
mp-754736,0.036
mp-754739,0.063
mp-754741,0.084
mp-754745,0.001
mp-754751,0.018
mp-754759,0.051
mp-754768,0.0
mp-754769,0.053
mp-754781,0.048
mp-754787,0.073
mp-754798,0.097
mp-7547,0.0
mp-754812,0.053
mp-754815,0.0
mp-754818,0.087
mp-754822,0.102
mp-754823,0.1
mp-754824,0.051
mp-754825,0.0
mp-754826,0.0
mp-754827,0.008
mp-754833,0.073
mp-754834,0.079
mp-754837,0.073
mp-754840,0.056
mp-754843,0.019
mp-754848,0.004
mp-754852,0.022
mp-754869,0.026
mp-754876,0.037
mp-754883,0.0
mp-754885,0.046
mp-754892,0.041
mp-7548,0.0
mp-754902,0.068
mp-754903,0.007
mp-754919,0.022
mp-754933,0.099
mp-754936,0.041
mp-754942,0.02
mp-754943,0.031
mp-754954,0.005
mp-754960,0.077
mp-754961,0.005
mp-754964,0.048
mp-754967,0.0
mp-754969,0.0
mp-754971,0.009
mp-754976,0.052
mp-754979,0.019
mp-754989,0.042
mp-754992,0.103
mp-755001,0.054
mp-755004,0.057
mp-755013,0.0
mp-755018,0.052
mp-755020,0.088
mp-755027,0.093
mp-755043,0.02
mp-755044,0.048
mp-755047,0.052
mp-755049,0.096
mp-755053,0.068
mp-755054,0.008
mp-755056,0.05
mp-755060,0.071
mp-755061,0.062
mp-755071,0.057
mp-755072,0.036
mp-755077,0.059
mp-755082,0.0
mp-755083,0.042
mp-755084,0.019
mp-755089,0.022
mp-755104,0.082
mp-755107,0.103
mp-755109,0.098
mp-755115,0.056
mp-755116,0.0
mp-755121,0.093
mp-755128,0.098
mp-755132,0.032
mp-755138,0.015
mp-755139,0.045
mp-755141,0.007
mp-755144,0.069
mp-755159,0.009
mp-755161,0.075
mp-755165,0.029
mp-755171,0.404
mp-755183,0.099
mp-755184,0.014
mp-755205,0.103
mp-755206,0.073
mp-755210,0.104
mp-755211,0.078
mp-755213,0.0
mp-755216,0.054
mp-755217,0.053
mp-755219,0.106
mp-755225,0.001
mp-755231,0.063
mp-755239,0.034
mp-755240,0.118
mp-755243,0.045
mp-755252,0.073
mp-755256,0.081
mp-755260,0.027
mp-755277,0.0
mp-755287,0.0
mp-755289,0.044
mp-755293,0.0
mp-755309,0.01
mp-755311,0.0
mp-755312,0.076
mp-755313,0.039
mp-755314,0.073
mp-755315,0.023
mp-755318,0.055
mp-755322,0.018
mp-755323,0.04
mp-755333,0.392
mp-755336,0.0
mp-755340,0.0
mp-755342,0.021
mp-755346,0.053
mp-755353,0.026
mp-755357,0.0
mp-755358,0.062
mp-755363,0.0
mp-755364,0.0
mp-755367,0.064
mp-755368,0.059
mp-755370,0.067
mp-755374,0.099
mp-755375,0.047
mp-755382,0.086
mp-755391,0.062
mp-755392,0.074
mp-755401,0.0
mp-755403,0.09
mp-755413,0.079
mp-755416,0.05
mp-755417,0.0
mp-755420,0.051
mp-755421,0.002
mp-755428,0.0
mp-755436,0.0
mp-755441,0.003
mp-755448,0.046
mp-755449,0.059
mp-755459,0.018
mp-755461,0.024
mp-755463,0.038
mp-755478,0.0
mp-755480,0.094
mp-755481,0.028
mp-755483,0.091
mp-755486,0.018
mp-755488,0.004
mp-755491,0.028
mp-755511,0.099
mp-755512,0.001
mp-755526,0.019
mp-755529,0.03
mp-755530,0.01
mp-755534,0.037
mp-755537,0.001
mp-755543,0.022
mp-755544,0.097
mp-755549,0.067
mp-755552,0.077
mp-755556,0.048
mp-755559,0.055
mp-755565,0.003
mp-755568,0.051
mp-755571,0.072
mp-755573,0.091
mp-755574,0.021
mp-755588,0.061
mp-755591,0.068
mp-755595,0.071
mp-755609,0.054
mp-755610,0.064
mp-755612,0.048
mp-755614,0.051
mp-755617,0.0
mp-755619,0.058
mp-755621,0.076
mp-755634,0.086
mp-755635,0.0
mp-755642,0.037
mp-755646,0.096
mp-755652,0.0
mp-755654,0.089
mp-755659,0.001
mp-755660,0.025
mp-755663,0.0
mp-755684,0.039
mp-755685,0.064
mp-755689,0.0
mp-755692,0.029
mp-755698,0.016
mp-755703,0.033
mp-755716,0.086
mp-755717,0.067
mp-755731,0.028
mp-755738,0.032
mp-755740,0.096
mp-755742,0.133
mp-755745,0.073
mp-755756,0.0
mp-755757,0.095
mp-755759,0.035
mp-755764,0.041
mp-755769,0.052
mp-755775,0.096
mp-755776,0.001
mp-755781,0.079
mp-755788,0.067
mp-755789,0.096
mp-755790,0.014
mp-755792,0.055
mp-755794,0.009
mp-755798,0.035
mp-755802,0.0
mp-755804,0.0
mp-755821,0.029
mp-755827,0.036
mp-755829,0.047
mp-755831,0.06
mp-755835,0.102
mp-755856,0.071
mp-755861,0.022
mp-755867,0.144
mp-755868,0.112
mp-755880,0.149
mp-755881,0.02
mp-755883,0.004
mp-755891,0.048
mp-755894,0.085
mp-755895,0.0
mp-755896,0.0
mp-755898,0.006
mp-755901,0.018
mp-755902,0.053
mp-755911,0.108
mp-755943,0.09
mp-755948,0.081
mp-755950,0.0
mp-755954,0.051
mp-755959,0.104
mp-755977,0.05
mp-755980,0.029
mp-755988,0.016
mp-755991,0.079
mp-755998,0.002
mp-756006,0.0
mp-756007,0.094
mp-756008,0.192
mp-756018,0.038
mp-756029,0.078
mp-756034,0.025
mp-756044,0.0
mp-756050,0.024
mp-756052,0.047
mp-756054,0.112
mp-756073,0.059
mp-756076,0.019
mp-756086,0.096
mp-756090,0.094
mp-756096,0.076
mp-756098,0.069
mp-7560,0.0
mp-756103,0.001
mp-756117,0.0
mp-756118,0.083
mp-756123,0.0
mp-756127,0.039
mp-756131,0.028
mp-756134,0.051
mp-756136,0.084
mp-756148,0.0
mp-756156,0.0
mp-756160,0.036
mp-756163,0.036
mp-756168,0.066
mp-756175,0.057
mp-756178,0.083
mp-756180,0.045
mp-756182,0.051
mp-756186,0.089
mp-756194,0.088
mp-7561,0.0
mp-756202,0.019
mp-756205,0.032
mp-756214,0.046
mp-756229,0.088
mp-756235,0.008
mp-756241,0.0
mp-756245,0.099
mp-756270,0.091
mp-756277,0.0
mp-756281,0.019
mp-756290,0.047
mp-756294,0.031
mp-756297,0.03
mp-756299,0.057
mp-7562,0.0
mp-756304,0.071
mp-756316,0.0
mp-756317,0.087
mp-756323,0.095
mp-756334,0.055
mp-756339,0.05
mp-756342,0.057
mp-756344,0.037
mp-756347,0.0
mp-756354,0.026
mp-756355,0.04
mp-756361,0.035
mp-756368,0.017
mp-756372,0.003
mp-756382,0.0
mp-756389,0.042
mp-756392,0.097
mp-756400,0.0
mp-756401,0.092
mp-756406,0.083
mp-756413,0.104
mp-756427,0.051
mp-756432,0.024
mp-756435,0.099
mp-756440,0.0
mp-756443,0.086
mp-756444,0.073
mp-756451,0.001
mp-756452,0.075
mp-756457,0.024
mp-756458,0.018
mp-756468,0.076
mp-756469,0.075
mp-756473,0.004
mp-756478,0.005
mp-756479,0.0
mp-756495,0.096
mp-756500,0.062
mp-756502,0.031
mp-756505,0.005
mp-756510,0.0
mp-756526,0.081
mp-756541,0.08
mp-756545,0.085
mp-756550,0.08
mp-756551,0.067
mp-756560,0.054
mp-756564,0.036
mp-756565,0.076
mp-756572,0.064
mp-756580,0.032
mp-756585,0.072
mp-756587,0.112
mp-756591,0.002
mp-756593,0.082
mp-756597,0.027
mp-756613,0.025
mp-756622,0.066
mp-756630,0.013
mp-756632,0.047
mp-756633,0.076
mp-756638,0.015
mp-756640,0.031
mp-756646,0.01
mp-756647,0.017
mp-756648,0.011
mp-756654,0.083
mp-756655,0.074
mp-756661,0.05
mp-756666,0.066
mp-756683,0.02
mp-756686,0.108
mp-7566,0.0
mp-756702,0.033
mp-756703,0.061
mp-756705,0.06
mp-756718,0.042
mp-756721,0.031
mp-756725,0.007
mp-756732,0.115
mp-756742,0.027
mp-756743,0.028
mp-756746,0.0
mp-756750,0.092
mp-756755,0.02
mp-756762,0.08
mp-756769,0.0
mp-756793,0.024
mp-756795,0.106
mp-756810,0.016
mp-756811,0.031
mp-756830,0.063
mp-756850,0.098
mp-756853,0.092
mp-756854,0.043
mp-756857,0.04
mp-756858,0.028
mp-756868,0.02
mp-756873,0.07
mp-756912,0.046
mp-756914,0.034
mp-756920,0.068
mp-756922,0.009
mp-756930,0.054
mp-756940,0.07
mp-756951,0.041
mp-756967,0.02
mp-756979,0.015
mp-756981,0.0
mp-7569,0.0
mp-757056,0.045
mp-757070,0.091
mp-757074,0.029
mp-757084,0.055
mp-757089,0.058
mp-757100,0.049
mp-757111,0.009
mp-757116,0.015
mp-757127,0.095
mp-757140,0.011
mp-757149,0.003
mp-757163,0.025
mp-757176,0.063
mp-757192,0.0
mp-757196,0.041
mp-7571,0.0
mp-757203,0.001
mp-757256,0.012
mp-7572,0.0
mp-757375,0.041
mp-757450,0.015
mp-757480,0.094
mp-7575,0.0
mp-757777,0.042
mp-757826,0.088
mp-757854,0.084
mp-757948,0.085
mp-757981,0.0
mp-757,0.0
mp-758054,0.039
mp-758068,0.086
mp-758070,0.127
mp-758096,0.04
mp-7580,0.0
mp-758123,0.088
mp-758134,0.056
mp-758179,0.117
mp-7581,0.0
mp-758214,0.01
mp-758243,0.022
mp-7582,0.014
mp-758302,0.064
mp-758329,0.05
mp-7583,0.052
mp-758448,0.095
mp-758492,0.065
mp-758533,0.081
mp-758604,0.054
mp-758662,0.001
mp-758665,0.05
mp-758689,0.087
mp-758720,0.093
mp-758836,0.099
mp-758948,0.0
mp-758949,0.073
mp-758997,0.092
mp-7589,0.006
mp-759173,0.082
mp-759198,0.087
mp-759207,0.03
mp-759216,0.087
mp-759230,0.004
mp-759287,0.117
mp-759288,0.107
mp-759469,0.037
mp-759496,0.094
mp-7594,0.0
mp-7595,0.0
mp-759640,0.074
mp-759658,0.054
mp-759680,0.038
mp-759725,0.048
mp-759737,0.05
mp-759764,0.0
mp-759788,0.083
mp-759794,0.064
mp-759825,0.035
mp-759856,0.0
mp-759876,0.001
mp-759883,0.009
mp-759968,0.002
mp-759983,0.045
mp-7599,0.012
mp-760007,0.004
mp-760017,0.156
mp-760052,0.1
mp-760178,0.051
mp-760242,0.035
mp-760272,0.031
